Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Kyrgyz Republic,KGZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.852955679,0.825055559,1.090281591,1.790516937,1.547980068,1.763018686,1.590634088,1.851247589,1.882678682,1.454422566,1.615087079,1.696728798,1.683306778,1.614401811,1.665639507,1.338821859,1.18919891,1.433109918,1.611018527,1.394428004,1.627972215,1.622360822,1.713569023,1.752024087,1.697389571,1.576011089,1.571122175,1.55869225,1.787969041
Cambodia,KHM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.146850882,1.574245346,1.278203562,1.992453582,2.071375594,2.327896585,3.145933014,1.761289499,3.8423429,3.577310579,3.238454583,3.003361162,2.6620479,2.510029082,2.20981321,1.774810532,1.519617406,1.447518851,1.296742212,1.127579071,1.043100079,0.914612028,0.798217508,1.313127999,1.493096881,1.497788708,1.547041585,1.596573701,1.663069547,1.801622621,1.90988363,2.071383501,2.224852375,2.228561325,2.44546663
"Korea, Rep.",KOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,7.157548334,6.726149623,6.867196368,4.823859087,4.134439601,4.410474878,4.688873693,4.68514254,4.730641797,4.694394892,4.403346543,4.734988606,5.010068079,4.034732164,4.541445628,4.878716477,5.908155684,6.034939121,6.371450619,5.525876568,6.398772113,6.415857298,6.240894485,5.726813608,5.254535393,5.225531685,4.948256251,4.46860555,4.281215938,4.290235295,4.002304289,3.711127841,3.69027269,3.417894838,3.192752669,2.892332986,2.743479663,2.663387808,2.794442004,2.49257722,2.45731752,2.427877741,2.315474377,2.328664618,2.331064888,2.467282737,2.48836867,2.469638856,2.489402769,2.603514106,2.462719203,2.472955581,2.499299881,2.503009023,2.529935781,2.494981214,2.459578022,2.421489133,2.503035257,2.673128162,2.847240547
Kuwait,KWT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.392787524,2.392787524,2.392787524,2.392787524,2.392787524,2.392787524,2.392787524,2.392787524,2.392787524,2.392787524,2.392787524,1.892185239,2.038934426,2.524937656,2.957764953,2.957764953,2.957764953,5.293682132,4.760787992,3.548528126,3.313990974,4.127006677,5.954296749,6.830511261,6.754863813,6.434108527,7.236209879,5.976255415,8.236618742,8.539829203,48.51726727,117.3498232,31.78602445,12.44021918,13.25923878,13.58158131,10.29264847,8.086475871,8.796559793,7.590223879,7.150148657,7.700626085,7.39919407,6.54392425,5.804460886,4.343025942,3.542645786,3.590337779,3.006072721,3.971806323,3.756148142,3.501405502,3.41374158,3.271518381,3.58566529,5.007568172,5.893528357,5.607460681,5.099953149,5.484195624,6.496067484
Latin America & Caribbean (excluding high income),LAC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.900424023,1.755458018,2.137606737,1.848886382,1.561407914,1.831200568,1.796034522,1.940962064,1.744879482,1.795040082,1.919150293,1.883514409,1.780898183,1.713184303,1.596798361,1.759777007,2.030038074,2.050631122,1.916675766,1.775054652,1.33743174,1.367080468,1.468867198,1.569792531,1.392878947,1.492161114,1.475166915,1.653272997,1.682928411,1.869558997,1.616531608,1.360659008,1.205382659,1.269740203,1.393470767,1.533330817,1.469850553,1.282443831,1.329078579,1.234722058,1.190485867,1.233656607,1.173954761,1.079130379,1.050988993,1.110144621,1.075411515,1.143317101,1.189445664,1.378287477,1.34817831,1.249934852,1.266657492,1.257338965,1.245435979,1.207557507,1.192042968,1.213100126,1.233540028,1.170419647,1.219519453
Lao PDR,LAO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.67531237,8.107511278,7.522004062,5.834195587,4.186706844,3.839007037,2.594217254,1.057742579,0.791543217,0.717115235,0.583934898,0.492156926,0.433725286,0.392508609,0.343162745,0.312173796,0.273820907,0.217194753,0.204567129,0.212126552,0.199455065,0.189895182,0.189895182,0.189895182,0.189895182,0.189895182,0.189895182,0.189895182,0.189895182
Lebanon,LBN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.65625,3.65625,3.65625,3.65625,3.65625,3.888731195,4.163434187,4.842931937,4.844371636,4.644030668,4.33621044,4.000740878,5.090337785,3.815289314,3.815289314,3.815289314,12.12490851,4.732284425,8.489601091,10.07174888,12.35714286,9.583333333,9.286451306,13.45562059,10.9687267,6.286976015,5.26383955,1.121846578,1.186578171,1.186578171,7.551951343,5.154888674,7.983998316,6.011278768,6.997713166,6.711927989,5.661852427,4.305154639,4.023252256,4.770439292,5.392100304,5.447896245,4.753300903,4.675691109,4.514245069,4.478931727,4.576037849,4.632398404,4.001314491,4.020042001,4.126553124,4.058656606,3.989376345,4.165398139,4.678175228,4.486884345,5.062663113,4.505139801,4.952761494,4.707900587,3.032645417
Liberia,LBR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.177496729,1.177496729,1.177496729,1.177496729,1.177496729,1.177496729,1.145194274,1.168582375,1.101878613,0.993485342,1.098731043,1.185944363,1.100244499,0.968992248,0.934291581,0.952380952,1.072565778,1.151560178,1.240936977,1.154649306,1.491751492,3.112817484,5.017941891,4.706096672,2.940483206,2.95430518,2.895362663,2.287212171,2.407781951,2.407781951,2.407781951,7.183908046,10.13422819,18.98379052,29.72768533,29.72768533,29.72768533,29.72768533,29.72768533,29.72768533,29.72768533,29.72768533,29.72768533,29.72768533,0.446078897,1.0627722,0.479164965,0.376269287,0.397446248,0.695605921,0.769091275,1.120460534,1.182027432,1.081236773,1.032529165,1.051498096,1.062638322,0.94000927,1.190659897,1.401492875,1.277930141
Libya,LBY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.592,1.855072464,3.104166667,2.407942238,1.84375,1.857142857,2.914923291,3.360946746,2.855946399,3.762886598,6.072931276,5.322679779,3.709677419,3.984861977,3.291269637,2.253968254,1.968616262,2.463994447,3.799226442,3.220749426,2.922364358,1.755113763,2.240525777,2.240525777,2.240525777,2.240525777,2.240525777,2.240525777,2.240525777,2.240525777,2.240525777,2.240525777,2.240525777,2.240525777,2.240525777,2.240525777,2.240525777,4.078026716,5.297441532,3.783860245,3.146863674,2.413507858,2.06923852,2.072048072,2.071074457,1.52811116,1.120335406,0.946677517,1.489851081,1.489851081,1.489851081,1.489851081,3.745603827,7.639284545,15.4795763,15.4795763,15.4795763,15.4795763,15.4795763,15.4795763,15.4795763
Latin America & Caribbean,LCN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.163834633,1.851881111,2.212660672,1.992780467,1.702088681,1.956283796,1.918479617,2.058807721,1.85441738,1.866315599,2.087743696,2.213286907,2.14291358,2.073504323,1.931289706,1.941212285,2.126066385,2.208812072,2.091505655,1.967671115,1.610617321,1.667597585,1.842756545,1.927439359,1.684531369,1.647785879,1.65516854,1.796841385,1.794233198,1.994420758,1.684301264,1.443819025,1.297422477,1.368890256,1.449744954,1.585850794,1.505384779,1.362637642,1.39623651,1.315038082,1.269949145,1.301748925,1.221663621,1.144796273,1.133281071,1.209136192,1.193316993,1.23724024,1.28350751,1.394391653,1.353504472,1.279665347,1.299629475,1.308840846,1.261273889,1.232826875,1.221941327,1.243536989,1.26193435,1.200007686,1.252830237
Least developed countries: UN classification,LDC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.267660189,1.267660189,1.267660189,1.267660189,1.267660189,1.267660189,1.267660189,1.267660189,1.267660189,1.267660189,1.267660189,1.267660189,1.267660189,1.267660189,1.138579175,1.170349656,1.588621235,1.560928191,1.288058622,1.49939563,1.49939563,2.352411863,2.352411863,2.750104606,2.853955034,2.298620183,2.703436383,4.288877043,4.431948901,4.64713054,4.530670156,3.555568246,2.703979576,3.34463953,2.530721038,2.10680848,1.995759364,2.125928708,2.290557982,2.978378901,2.351200059,2.176843954,2.102784386,1.992156845,2.199256492,2.10418559,2.270557823,2.381434616,2.383294592,2.52751003,2.11422523,2.026578398,2.049771835,2.214594996,2.208182035,1.923887362,1.701805293,1.738736886,1.381103255,1.383116374,1.448323682
Low income,LIC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.320858293,2.320858293,2.320858293,2.320858293,2.320858293,2.320858293,1.87023627,1.87023627,2.774834202,2.749438416,2.694827532,2.526618551,2.88303646,2.944438519,2.986645397,3.644557993,3.851574728,3.55935625,3.680698515,4.319291993,4.319291993,6.854054913,6.854054913,7.824144333,8.261475329,8.012521792,7.879506366,6.558488984,5.056408218,5.056408218,5.347977189,5.781948517,5.447224496,4.868639596,4.961515524,4.355105372,4.037450635,3.926238024,4.474283991,4.72066089,4.17175924,4.373405817,4.317080541,4.333793639,4.13694917,3.712919968,3.493010568,3.506720568,3.165976106,3.378677839,3.112466101,3.112466101,1.904468055,1.956689248,1.86258752,1.828587159,1.586965086,1.842751991,1.25358265,1.309012852,1.348455577
Sri Lanka,LKA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.183052365,1.183272727,1.082855093,0.897791926,0.851725908,0.852610094,0.872915917,0.84513666,0.794532052,0.807396323,0.916642272,1.362633452,1.185807044,0.874809824,0.79508645,0.80358957,0.659239148,0.684373884,0.803000117,0.834462748,0.765779308,0.626798424,0.544740926,0.889137425,0.922430502,3.160769823,2.696658012,3.393146709,2.371183249,1.798595424,2.328487433,3.082087849,3.367639901,3.431785654,3.729338058,5.861132243,5.519783161,4.630602074,4.643464081,4.03016384,5.033872968,4.286990589,3.34258944,2.868911827,2.997358479,2.639533395,2.798773599,3.260608357,3.243601784,3.16189871,2.70074784,2.683157721,2.155199512,2.154048243,2.412647012,2.553055,2.114142415,2.119696641,1.842977531,2.011121467,1.933104238
Lower middle income,LMC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.024553389,2.112568478,2.519715921,3.324691585,3.279089919,3.676551836,3.525391065,3.628455694,3.911840896,4.222172374,4.234240675,4.22713511,3.981559881,3.392248764,4.338839326,5.476880534,5.441302119,5.101568992,4.830966033,3.792419109,3.497483899,3.763522735,3.896222944,3.927319605,3.744934291,3.829999309,3.947214711,3.889428036,3.742798258,3.288027755,2.865704187,2.609829208,2.551149464,2.429177274,2.450092361,2.422369225,2.342228691,2.447755169,2.484524342,2.477157751,2.324814266,2.354493127,2.277919615,2.211008062,2.266743185,2.187359842,2.069548953,2.022615293,2.021346791,2.281367851,2.132151222,2.022673281,2.046319809,2.022786153,2.070143375,2.082877406,2.130267865,2.138683436,2.005471797,1.985695567,2.163083922
Low & middle income,LMY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.51131937,2.51131937,2.51131937,2.67305079,2.588695997,2.914322642,2.707492707,2.898354734,2.989554326,3.114782553,3.178024694,3.163292493,3.015412182,2.728484454,3.161033385,3.848387861,4.039885428,3.930232657,3.669957887,3.112573308,2.852994177,3.090048115,3.128779329,3.245889263,3.106587444,3.194096579,3.296116687,3.28339547,3.28339547,2.81621781,2.577457935,2.378974303,2.52720532,2.336708609,2.288598059,2.20210064,2.120336419,2.083604775,1.964544794,2.049610261,1.960767265,2.034774946,2.088190309,2.045171447,1.987617791,1.939200609,1.8886215,1.870113683,1.882492887,2.094872885,1.938257751,1.831249981,1.877280856,1.904340882,1.924902579,1.914659631,1.941818023,1.891616225,1.827192482,1.835174683,1.925416214
Lesotho,LSO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.551791277,1.551791277,1.551791277,1.551791277,1.551791277,1.551791277,1.551791277,1.551791277,1.551791277,1.551791277,1.551791277,1.551791277,1.551791277,1.551791277,1.551791277,1.551791277,1.551791277,1.438132064,1.505608283,1.851207532,3.158536585,3.311510353,4.357736659,4.013056836,3.979143798,4.314099075,4.839987326,4.181313074,3.369755245,4.307714659,3.550475988,2.888846955,2.706453525,2.475472663,2.74112241,3.241889376,2.824673663,2.712177347,2.851928467,3.562451192,3.284926128,2.744178023,2.516392953,2.369000919,2.131662938,2.049259616,2.074224991,2.08122268,1.453642277,2.475391898,2.848385225,2.04236365,1.934922797,1.823388561,1.768096816,1.733428072,1.77949879,1.953055612,1.788602874,1.622520184,1.595690228
Late-demographic dividend,LTE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,3.240378468,2.816547794,2.703691162,2.418396111,2.310392815,2.324527974,2.167954896,2.249586113,2.278171399,2.362429293,2.371039386,2.268204621,2.175072292,2.112709922,2.074530598,2.021679459,2.021809269,2.198445174,2.076923965,2.008273583,2.070647262,2.094800768,2.091883558,2.031081341,2.05876035,1.963146747,1.916875026,1.909603896,1.972898726
Lithuania,LTU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.812260643,0.493377598,0.454372874,0.503980009,0.747111153,1.229254336,0.970102492,1.21669999,1.361943638,1.271288746,1.121228498,1.195943282,1.162211588,1.165184813,1.113607567,1.131608552,1.082803783,0.878659092,0.790700848,0.76526581,0.762907482,0.879596258,1.137748174,1.477505872,1.712070468,1.967419142,2.007150696,2.121434369
Luxembourg,LUX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.003878481,1.107037773,1.286695578,1.181274271,1.378997744,1.350729508,1.341391863,1.102537024,0.913192529,0.816405625,0.754877387,0.788807001,0.816920465,0.782484941,0.758205637,0.962665327,0.98621721,1.003382631,1.028492958,1.016876383,1.153185523,1.21027323,1.192266653,1.204541046,1.153545726,0.960269492,0.92211838,1.013799352,1.053180228,0.87272043,0.872594645,0.898097451,0.915600641,0.782727641,0.8208117,0.658949136,0.649772269,0.679496133,0.708308458,0.633042307,0.602874795,0.753493785,0.649539259,0.67206893,0.676557871,0.65265805,0.582694649,0.61818874,0.434663387,0.420933763,0.559773079,0.460072835,0.428237495,0.441622697,0.452273518,0.499754077,0.452817698,0.580999597,0.586416144,0.637730518,0.756798
Latvia,LVA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.735295406,0.838757227,0.805656844,0.639144683,0.582114909,0.587847986,0.750940828,0.881715012,1.041538764,1.542208276,1.610024275,1.595658217,1.610621927,1.715018634,1.552872371,1.627090883,1.38226776,1.087515236,1.037159713,0.902698984,0.931786713,0.943935284,1.037829348,1.450693304,1.594821503,2.062277415,2.028669033,2.300046109
Morocco,MAR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.315731573,2.702433628,2.565913371,3.195615514,2.835868695,2.429331307,2.677570093,2.617647059,3.004572175,2.390216787,2.316006176,2.628624883,2.843915344,3.061797753,3.145833333,4.602912888,6.22043404,6.61977492,5.836808704,5.633462282,5.940072884,6.384593972,6.220868273,4.50565855,4.01819088,5.390435227,4.304459558,4.369314795,4.128515818,4.392917413,4.148825041,4.142842937,4.298048279,4.655571687,4.493819389,4.347410494,3.949092927,4.192659406,3.456334361,2.900457034,2.210962207,3.726135883,3.491787992,3.494207542,3.249467575,3.257996782,3.109796334,3.046953664,3.183501428,3.288651846,3.390796101,3.297495235,3.462750079,3.805782901,3.677856352,3.230153348,3.219526441,3.183041239,3.118587555,3.09993597,4.281028881
Moldova,MDA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.530067158,0.773794067,0.925965937,0.906693656,0.902772521,0.624855228,0.511299143,0.387282499,0.402592317,0.419846587,0.416381264,0.360979037,0.400235112,0.482634466,0.516193542,0.608535617,0.457886649,0.262879175,0.2729496,0.274079917,0.281261546,0.289852609,0.297625495,0.340329873,0.319318626,0.32637511,0.355073047,0.374838463
Madagascar,MDG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.50215208,1.50215208,1.537313433,1.460369881,1.45875,1.590854392,1.542274855,1.55002592,1.546218487,1.507246377,1.351242983,1.316573557,1.4881933,1.523857527,1.670689193,1.637145749,1.880209574,2.307199316,2.419852035,2.927239119,2.768918527,2.978453739,2.978453739,2.978453739,1.873156342,1.780054933,1.551935381,1.429040137,1.347183426,1.210865332,1.231511045,1.296349058,0.769921868,1.122324017,0.926473487,0.85988797,1.237634442,1.481912359,1.348927492,1.210229217,1.217513909,1.435847602,1.313161574,1.324757325,1.248226672,1.071941549,0.977431205,1.115864656,1.097115257,0.830202949,0.652042489,0.727707094,0.691911721,0.677983716,0.652799352,0.604796547,0.594003322,0.58002235,0.605686111,0.62397202,0.738679822
Middle East & North Africa,MEA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.802380822,5.022532638,5.407562223,4.820353518,5.19495213,5.904277824,6.096244215,7.181425506,8.331095851,9.433006094,7.877403087,6.929618709,6.275309978,6.267319792,8.082723165,8.082723165,8.082723165,10.91402936,11.00577417,8.868457225,8.045204108,9.7557623,11.11260525,9.857386204,9.923804804,9.106287317,6.168737451,8.008996487,7.634330462,6.78472671,6.78472671,11.55490469,8.710855547,6.987046945,6.593567539,6.233639338,5.685701666,6.161871527,6.739726419,5.951422847,5.875538835,5.871204942,5.48444983,5.242311041,4.88754868,4.570631561,4.349367933,4.324909967,4.053381899,4.868130877,4.636155185,4.460340805,4.633859025,5.228937158,5.770165003,6.576164941,5.583015502,5.752455917,5.570885866,5.018855144,5.392944545
Mexico,MEX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.673508659,0.651780326,0.689655172,0.718685832,0.677506775,0.591269841,0.576379066,0.545217107,0.548510764,0.600160043,0.497411659,0.48765558,0.536568089,0.544217687,0.565744137,0.57358422,0.598103574,0.534256205,0.504834431,0.505297474,0.416107383,0.513301014,0.495419418,0.522866314,0.65981906,0.676313139,0.634622463,0.580341889,0.536145374,0.517255829,0.433081035,0.435402301,0.469454656,0.442785494,0.518830327,0.450891531,0.476484778,0.458095854,0.450450487,0.460988776,0.44604782,0.442657004,0.421606002,0.405916547,0.364898723,0.355958931,0.311171936,0.401163918,0.390513227,0.501556275,0.452734493,0.465777803,0.475987281,0.507919455,0.513829957,0.466676122,0.495064414,0.436510296,0.477517407,0.52348249,0.573651659
Middle income,MIC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.12212715,2.12212715,2.45949137,2.700728372,2.600037487,2.895374553,2.747846829,2.885570798,2.998927279,3.131394505,3.200913209,3.191596097,3.021241798,2.718861311,3.168131432,3.857717752,4.04796942,3.946998911,3.669503659,3.065347229,2.742215691,2.979709787,2.993298878,3.102662732,2.912087601,3.014111932,3.1075025,3.131478514,3.131478514,2.742939005,2.472695537,2.224174384,2.451243625,2.26685519,2.224053276,2.151178544,2.073237761,2.036536888,1.898462405,1.974728307,1.895285135,1.969465773,2.023009094,1.977064369,1.921639435,1.88488961,1.841572533,1.823348836,1.843773529,2.054427636,1.908485894,1.82730329,1.876961771,1.903678219,1.925708737,1.915913166,1.947169939,1.892379495,1.834318854,1.842022134,1.933289872
North Macedonia,MKD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.813676742,2.128246944,2.098239761,1.713820606,1.85082146,6.100395628,2.645597519,2.341701159,2.380104071,2.029263306,1.836537687,1.950069695,1.742340869,1.688164562,1.382154611,1.2621871,1.225319662,1.169437189,1.0929608,0.993427692,0.970115978,0.895041407,0.943108733,1.164594116,1.284198882
Mali,MLI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.702247191,2.702247191,2.891304348,2.64691358,2.868778281,2.519911504,2.408033827,2.403846154,1.990811639,2.175516224,2.228047182,1.916167665,2.375565611,2.655808903,2.86591607,3.166023166,2.911534155,3.129584352,3.213957759,2.966101695,2.079295607,1.960761961,2.106794957,1.983660086,1.972607414,2.142416326,2.026768941,2.116786114,2.213468102,2.11201131,1.956494183,1.956494183,1.956494183,1.563793465,1.438026266,1.497017082,1.428410594,1.496852238,1.404632311,1.492289928,1.478649744,1.295172228,1.268850431,1.419333113,1.421998844,1.384312041,1.39141541,1.355034028,1.458547116,1.417282858,1.374566808,1.24103333,1.196405745,1.161980014,1.520379221,2.360162267,2.587226876,3.026635517,2.806944707,2.713526371,3.325340131
Malta,MLT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.276251034,1.269183826,1.456257769,1.221066731,1.108184837,0.914918012,0.871119892,0.973183399,1.001961048,1.024059115,0.842358248,0.874812369,0.824691194,0.731471858,0.683654672,0.625517349,0.666917449,0.635846067,0.630122909,0.670530017,0.821184952,0.655095803,0.617690722,0.616369199,0.679751022,0.650590926,0.580640239,0.527587899,0.509947595,0.48676155,0.467203717,0.510420195,0.490383374,0.452927414,0.554908055,0.562732853
Myanmar,MMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.123460499,6.123460499,5.690711462,6.847140605,6.022345647,6.695620821,6.12557941,5.201798523,5.023197176,5.31042885,5.601945003,5.651225399,5.451640392,5.113945578,4.021087451,3.774971248,3.793706931,4.039773111,3.921383648,3.557580732,3.422129555,3.456820355,3.218260665,3.070369107,2.923671101,2.978263587,2.879142102,1.972400943,2.140852275,2.959106733,3.39589051,3.171004593,3.354517933,3.523108562,3.541121128,3.684832379,3.493427864,2.313722377,2.008901211,1.731383358,2.001199222,1.562561491,1.127508161,1.670462275,1.657227031,1.354601165,1.354601165,1.354601165,1.354601165,1.354601165,1.354601165,1.354601165,3.899365811,4.044493936,3.789505953,4.301367428,4.086562921,3.648932114,2.307457006,2.09498789,2.892609959
Middle East & North Africa (excluding high income),MNA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.015597809,4.055952249,4.478359271,3.617002109,4.321066127,5.419826102,5.463665255,5.717340026,6.862360568,7.751424083,8.093428121,7.090144516,5.834831175,5.41604444,8.64449169,10.23480037,9.968483581,9.091184576,8.748831887,5.784175264,5.534964882,7.533428774,7.078356946,6.616484061,6.305271195,6.356584642,5.949455298,5.512530362,4.916657945,4.057192365,4.057192365,4.367429383,4.41479969,3.596016383,3.926229926,3.669161971,3.490543908,3.630317223,3.668316854,3.437395065,3.274704238,3.512078987,3.496100311,3.587198566,3.365605141,3.231121297,3.076427775,2.866060557,2.805467494,3.243235057,3.072587405,2.742756329,2.840362508,3.125697081,3.454912703,3.41281163,3.243454811,3.35816691,2.947262032,2.96011615,3.097250172
Montenegro,MNE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.694363326,2.290712107,1.744059784,1.872181859,1.843759425,1.814347747,1.74896716,1.656463334,1.452262722,1.472271497,1.40371624,1.411279816,1.362776386,1.43362923,1.40106975,2.053450498
Mongolia,MNG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,5.833885088,6.341243447,6.251195081,4.281385375,3.231535125,1.9094372,1.712362705,1.654355581,1.620505926,1.776947369,1.638734822,1.906537546,1.835012306,2.022480608,1.781658408,1.795567211,1.509694317,1.382730063,1.017285885,0.961656696,1.053272166,0.823306745,0.629698225,0.762997246,0.837270237,0.924305618,0.82231149,0.859725258,0.865841302,0.863495191,0.765300911,0.730921186,0.707609532,0.765310217
